BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#25'
	and p_type not like 'MEDIUM BRUSHED%'
	and p_size in (31, 4, 6, 35, 39, 24, 21, 16)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#21   | ECONOMY BRUSHED BRASS     |     31 |          603
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |          600
 Brand#33   | ECONOMY ANODIZED COPPER   |     35 |          596
 Brand#54   | ECONOMY BURNISHED TIN     |      6 |          592
 Brand#24   | STANDARD POLISHED STEEL   |     39 |          591
 Brand#11   | MEDIUM BURNISHED COPPER   |      6 |          583
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#13   | LARGE PLATED TIN          |     16 |          575
 Brand#14   | LARGE BRUSHED STEEL       |     24 |          575
 Brand#33   | LARGE PLATED BRASS        |     16 |          575
 Brand#35   | STANDARD BRUSHED TIN      |     24 |          572
 Brand#52   | LARGE BRUSHED NICKEL      |     35 |          572
 Brand#32   | MEDIUM PLATED COPPER      |     31 |          571
 Brand#33   | PROMO ANODIZED STEEL      |      6 |          571
 Brand#44   | LARGE POLISHED NICKEL     |     39 |          571
 Brand#32   | SMALL ANODIZED BRASS      |     31 |          568
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#35   | STANDARD ANODIZED COPPER  |     31 |          568
 Brand#43   | SMALL BRUSHED STEEL       |     39 |          568
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#43   | STANDARD POLISHED COPPER  |      6 |          564
 Brand#52   | SMALL BURNISHED TIN       |     24 |          564
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
 Brand#34   | PROMO ANODIZED STEEL      |     16 |          562
 Brand#52   | STANDARD POLISHED COPPER  |     35 |          561
 Brand#52   | MEDIUM ANODIZED TIN       |      6 |          560
 Brand#15   | PROMO BRUSHED NICKEL      |     39 |          559
 Brand#21   | MEDIUM ANODIZED NICKEL    |     21 |          559
 Brand#32   | PROMO BURNISHED NICKEL    |     16 |          559
 Brand#34   | PROMO POLISHED STEEL      |     35 |          559
 Brand#21   | SMALL BURNISHED STEEL     |     21 |          556
 Brand#24   | LARGE BRUSHED COPPER      |     24 |          556
 Brand#32   | PROMO PLATED COPPER       |     16 |          556
 Brand#51   | SMALL POLISHED STEEL      |     35 |          556
 Brand#32   | PROMO PLATED NICKEL       |     24 |          555
 Brand#41   | SMALL POLISHED STEEL      |      4 |          554
 Brand#24   | STANDARD PLATED TIN       |     31 |          553
 Brand#12   | LARGE PLATED TIN          |     31 |          552
 Brand#13   | LARGE PLATED NICKEL       |     35 |          552
 Brand#13   | PROMO BRUSHED TIN         |     31 |          552
 Brand#13   | PROMO POLISHED BRASS      |     39 |          552
 Brand#15   | MEDIUM PLATED NICKEL      |     24 |          552
 Brand#34   | PROMO ANODIZED STEEL      |     21 |          552
 Brand#34   | PROMO PLATED BRASS        |      6 |          552
 Brand#41   | PROMO BURNISHED BRASS     |     16 |          552
 Brand#41   | STANDARD POLISHED COPPER  |     35 |          552
 Brand#42   | ECONOMY ANODIZED STEEL    |     16 |          552
 Brand#43   | LARGE BRUSHED TIN         |      4 |          552
 Brand#44   | LARGE BRUSHED STEEL       |      4 |          552
 Brand#51   | STANDARD BRUSHED BRASS    |     16 |          552
 Brand#11   | LARGE ANODIZED TIN        |      4 |          551
 Brand#22   | PROMO BURNISHED NICKEL    |     16 |          550
 Brand#12   | STANDARD ANODIZED TIN     |     31 |          548
 Brand#14   | MEDIUM PLATED COPPER      |     35 |          548
 Brand#21   | ECONOMY BURNISHED TIN     |     31 |          548
 Brand#24   | ECONOMY BRUSHED BRASS     |     21 |          548
 Brand#24   | MEDIUM BURNISHED TIN      |     21 |          548
 Brand#31   | MEDIUM PLATED STEEL       |     31 |          548
 Brand#31   | PROMO PLATED COPPER       |     31 |          548
 Brand#33   | LARGE BRUSHED STEEL       |     35 |          548
 Brand#34   | LARGE PLATED COPPER       |     21 |          548
 Brand#35   | LARGE BRUSHED TIN         |      6 |          548
 Brand#41   | LARGE BURNISHED STEEL     |      4 |          548
 Brand#41   | STANDARD PLATED BRASS     |     16 |          548
 Brand#52   | LARGE ANODIZED TIN        |     31 |          548
 Brand#54   | SMALL POLISHED NICKEL     |     39 |          548
 Brand#54   | STANDARD BRUSHED TIN      |     35 |          548
 Brand#15   | PROMO BURNISHED TIN       |      4 |          547
 Brand#22   | ECONOMY POLISHED BRASS    |     21 |          547
 Brand#24   | PROMO POLISHED TIN        |     16 |          547
 Brand#32   | PROMO PLATED NICKEL       |     21 |          547
 Brand#52   | MEDIUM ANODIZED TIN       |     31 |          547
 Brand#43   | ECONOMY ANODIZED BRASS    |     24 |          546
 Brand#12   | LARGE BURNISHED NICKEL    |     21 |          544
 Brand#21   | SMALL BURNISHED TIN       |     31 |          544
 Brand#22   | MEDIUM ANODIZED TIN       |     39 |          544
 Brand#22   | MEDIUM PLATED BRASS       |     16 |          544
 Brand#22   | PROMO BURNISHED COPPER    |     39 |          544
 Brand#24   | ECONOMY BRUSHED COPPER    |     16 |          544
 Brand#32   | PROMO PLATED TIN          |     39 |          544
 Brand#32   | STANDARD ANODIZED STEEL   |     21 |          544
 Brand#55   | LARGE BURNISHED COPPER    |      6 |          544
 Brand#13   | ECONOMY POLISHED NICKEL   |     24 |          543
 Brand#21   | LARGE ANODIZED STEEL      |      6 |          543
 Brand#32   | PROMO BURNISHED BRASS     |     39 |          543
 Brand#35   | MEDIUM BURNISHED STEEL    |     31 |          543
 Brand#44   | LARGE BRUSHED COPPER      |      6 |          543
 Brand#51   | SMALL BRUSHED TIN         |     31 |          543
 Brand#15   | PROMO PLATED NICKEL       |     35 |          541
 Brand#13   | STANDARD ANODIZED STEEL   |     35 |          540
 Brand#14   | ECONOMY PLATED COPPER     |      4 |          540
 Brand#15   | SMALL ANODIZED BRASS      |      4 |          540
 Brand#21   | PROMO PLATED TIN          |     24 |          540
 Brand#21   | PROMO POLISHED NICKEL     |      4 |          540
 Brand#22   | SMALL BRUSHED COPPER      |     31 |          540
 Brand#23   | LARGE ANODIZED COPPER     |     31 |          540
 Brand#32   | ECONOMY BRUSHED NICKEL    |      4 |          540
 Brand#41   | LARGE BRUSHED COPPER      |      4 |          540
 Brand#41   | STANDARD BRUSHED TIN      |     16 |          540
 Brand#42   | ECONOMY POLISHED TIN      |     31 |          540
 Brand#44   | STANDARD POLISHED BRASS   |     16 |          540
 Brand#45   | LARGE BURNISHED STEEL     |     39 |          540
 Brand#51   | ECONOMY BRUSHED TIN       |     24 |          540
 Brand#51   | ECONOMY PLATED BRASS      |     21 |          540
 Brand#54   | ECONOMY BRUSHED BRASS     |      6 |          540
 Brand#55   | ECONOMY ANODIZED STEEL    |     39 |          540
 Brand#32   | PROMO ANODIZED BRASS      |     39 |          539
 Brand#32   | SMALL POLISHED BRASS      |     24 |          539
 Brand#34   | LARGE ANODIZED NICKEL     |     31 |          539
 Brand#42   | LARGE BURNISHED STEEL     |     35 |          539
 Brand#44   | ECONOMY BURNISHED COPPER  |     31 |          539
 Brand#31   | SMALL BRUSHED TIN         |     35 |          538
 Brand#41   | ECONOMY POLISHED TIN      |      4 |          538
 Brand#55   | SMALL BRUSHED STEEL       |     24 |          538
 Brand#12   | ECONOMY BRUSHED TIN       |     35 |          536
 Brand#12   | LARGE BRUSHED STEEL       |     31 |          536
 Brand#12   | SMALL POLISHED NICKEL     |      4 |          536
 Brand#14   | STANDARD BRUSHED BRASS    |     35 |          536
 Brand#21   | LARGE BURNISHED STEEL     |     31 |          536
 Brand#22   | MEDIUM PLATED TIN         |     39 |          536
 Brand#23   | MEDIUM BURNISHED TIN      |     16 |          536
 Brand#24   | SMALL ANODIZED STEEL      |     16 |          536
