ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1441141870.27977,dbt3,129216,10,mark,psql,,-1,2015-09-01 17:11:10.278326-04,2015-09-01 17:11:10.279587-04,2015-09-01 17:11:10.279587-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-09-01 17:11:10.27959-04
1441141870.27977,dbt3,129217,10,mark,psql,,-1,2015-09-01 17:11:10.278492-04,2015-09-01 17:11:10.279774-04,2015-09-01 17:11:10.279774-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-09-01 17:11:10.279777-04
1441141870.27977,dbt3,129218,10,mark,psql,,-1,2015-09-01 17:11:10.278621-04,2015-09-01 17:11:10.279994-04,2015-09-01 17:11:10.279994-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-09-01 17:11:10.279998-04
1441141870.27977,dbt3,129219,10,mark,psql,,-1,2015-09-01 17:11:10.278754-04,2015-09-01 17:11:10.280047-04,2015-09-01 17:11:10.280047-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-09-01 17:11:10.28005-04
1441141870.27977,dbt3,129220,10,mark,psql,,-1,2015-09-01 17:11:10.278823-04,2015-09-01 17:11:10.280138-04,2015-09-01 17:11:10.280138-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-09-01 17:11:10.280141-04
1441141930.28153,dbt3,129224,10,mark,psql,,-1,2015-09-01 17:11:17.706122-04,2015-09-01 17:11:17.707638-04,2015-09-01 17:11:17.707796-04,f,"COPY lineitem
FROM '/raid/dbt3/dss/lineitem.tbl.u2'
USING DELIMITERS '|';",active,2015-09-01 17:11:17.707797-04
1441141930.28153,dbt3,129235,10,mark,psql,,-1,2015-09-01 17:12:10.280065-04,2015-09-01 17:12:10.281533-04,2015-09-01 17:12:10.281533-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-09-01 17:12:10.281536-04
1441141930.28153,dbt3,129236,10,mark,psql,,-1,2015-09-01 17:12:10.280151-04,2015-09-01 17:12:10.281499-04,2015-09-01 17:12:10.281499-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-09-01 17:12:10.281504-04
1441141930.28153,dbt3,129237,10,mark,psql,,-1,2015-09-01 17:12:10.280272-04,2015-09-01 17:12:10.281573-04,2015-09-01 17:12:10.281573-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-09-01 17:12:10.281577-04
1441141930.28153,dbt3,129238,10,mark,psql,,-1,2015-09-01 17:12:10.28039-04,2015-09-01 17:12:10.281798-04,2015-09-01 17:12:10.281798-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-09-01 17:12:10.281803-04
